Barcode,num_loans
33528000633694,5
33528000633702,0
33528000633710,0
33528000633728,2
33528000633736,1
33528000633744,2
33528000633751,1
33528000633769,0
33528000633777,0
33528000633785,0
33528000633793,0
33528000633801,18
33528000633819,0
33528000633827,0
33528000633835,9
33528000633843,12
33528000633850,0
33528000633868,1
33528000633876,1
33528000633892,0
33528000633900,0
33528000633918,0
33528000633926,0
33528000633934,0
33528000633942,1
33528000633959,1
33528000633967,0
33528000633975,2
33528000633983,1
33528000633991,0
33528000634007,0
33528000634015,1
33528000634023,4
33528000634031,0
33528000634049,0
33528000634056,16
33528000634064,0
33528000634072,0
33528000634080,15
33528000634098,0
33528000634106,2
33528000634114,0
33528000634122,7
33528000634130,0
33528000634148,3
33528000634155,0
33528000634189,1
33528000634197,0
33528000634205,0
33528000634213,0
33528000634221,0
33528000634239,12
33528000634247,0
33528000634254,0
33528000634262,0
33528000634270,4
33528000634288,0
33528000634296,3
33528000634304,4
33528000634312,3
33528000634320,1
33528000634338,4
33528000634346,0
33528000634353,2
33528000634361,3
33528000634379,0
33528000634387,0
33528000634395,0
33528000634403,0
33528000634411,2
33528000634429,1
33528000634437,0
33528000634445,0
33528000634452,15
33528000634460,1
33528000634478,0
33528000634486,0
33528000634494,0
33528000634502,0
33528000634510,0
33528000634528,0
33528000634536,0
33528000634544,8
33528000634551,0
33528000634569,0
33528000634577,0
33528000634585,0
33528000634593,0
33528000634601,0
33528000634619,0
33528000634627,8
33528000634635,0
33528000634643,0
33528000634650,0
33528000634668,0
33528000634676,1
33528000634684,0
33528000634692,0
33528000634700,14
33528000634718,2
33528000634726,5
33528000634734,8
33528000634742,3
33528000634759,5
33528000634767,0
33528000634775,6
33528000634783,0
33528000634908,0
33528000634940,5
33528000634965,1
33528000634973,0
33528000635004,0
33528000635038,0
33528000635053,0
33528000635061,0
33528000635079,0
33528000635087,5
33528000635095,0
33528000635103,0
33528000635111,4
33528000635129,7
33528000635137,0
33528000635152,4
33528000635178,0
33528000635202,0
33528000635210,3
33528000635228,0
33528000635251,0
33528000635269,0
33528000635277,0
33528000635293,4
33528000635301,0
33528000635319,1
33528000635327,0
33528000635350,0
33528000635376,0
33528000635384,1
33528000635392,3
33528000635418,3
33528000635426,3
33528000635434,1
33528000635459,2
33528000635475,1
33528000635483,0
33528000635491,3
33528000635509,1
33528000635525,0
33528000635533,1
33528000635541,0
33528000635558,0
33528000635582,0
33528000635590,0
33528000635608,0
33528000635624,0
33528000635657,1
33528000635665,1
33528000635699,0
33528000635707,0
33528000635723,0
33528000635749,2
33528000635756,4
33528000635764,5
33528000635772,0
33528000635798,0
33528000635806,0
33528000635822,0
33528000635830,0
33528000635848,3
33528000635863,2
33528000635871,0
33528000635889,0
33528000635897,0
33528000635905,5
33528000635921,0
33528000635939,0
33528000635947,0
33528000635954,0
33528000635962,0
33528000635970,0
33528000635988,0
33528000635996,0
33528000636044,1
33528000636093,0
33528000636101,1
33528000636119,0
33528000636127,1
33528000636150,3
33528000636168,2
33528000636192,3
33528000636200,2
33528000636218,1
33528000636226,0
33528000636234,0
33528000636259,0
33528000636267,2
33528000636275,0
33528000636283,0
33528000636291,11
33528000636309,2
33528000636317,1
33528000636325,1
33528000636333,0
33528000636341,1
33528000636358,0
33528000636366,0
33528000636374,4
33528000636382,8
33528000636416,0
33528000636424,0
33528000636432,0
33528000636440,2
33528000636465,1
33528000636473,0
33528000636481,1
33528000636499,1
33528000636507,2
33528000636515,3
33528000636523,0
33528000636531,1
33528000636549,1
33528000636556,2
33528000636564,1
33528000636572,6
33528000636580,0
33528000636606,4
33528000636614,1
33528000636622,0
33528000636630,2
33528000636648,1
33528000636655,0
33528000636663,1
33528000636671,2
33528000636689,0
33528000636697,4
33528000636705,2
33528000636713,0
33528000636721,0
33528000636739,4
33528000636747,6
33528000636754,2
33528000636762,0
33528000636770,14
33528000636788,0
33528000636796,0
33528000636804,0
33528000636812,0
33528000636820,4
33528000636838,4
33528000636846,3
33528000636853,7
33528000636861,0
33528000636879,1
33528000636887,13
33528000636895,0
33528000636903,9
33528000636911,1
33528000636929,0
33528000636937,0
33528000636945,1
33528000636952,1
33528000636960,0
33528000636978,2
33528000636986,6
33528000636994,9
33528000637000,0
33528000637018,0
33528000637026,2
33528000637034,0
33528000637042,1
33528000637059,0
33528000637075,0
33528000637083,0
33528000637091,2
33528000637109,0
33528000637117,0
33528000637125,2
33528000637133,0
33528000637141,0
33528000637158,0
33528000637166,0
33528000637174,2
33528000637182,7
33528000637190,4
33528000637208,3
33528000637216,6
33528000637224,5
33528000637232,0
33528000637240,0
33528000637265,5
33528000637273,0
33528000637299,0
33528000637307,1
33528000637315,0
33528000637323,1
33528000637331,3
33528000637349,0
33528000637356,1
33528000637364,0
33528000637372,2
33528000637380,0
33528000637398,3
33528000637406,0
33528000637414,0
33528000637422,0
33528000637430,0
33528000637448,0
33528000637455,0
33528000637463,0
33528000637471,0
33528000637489,0
33528000637497,1
33528000637505,0
33528000637513,0
33528000637521,0
33528000637539,0
33528000637547,6
33528000637554,1
33528000637562,3
33528000637570,0
33528000637588,0
33528000637596,1
33528000637604,6
33528000637612,1
33528000637620,0
33528000637638,1
33528000637653,6
33528000637661,0
33528000637679,16
33528000637687,1
33528000637695,1
33528000637703,1
33528000637711,0
33528000637729,3
33528000637737,0
33528000637745,2
33528000637752,0
33528000637760,0
33528000637778,4
33528000637786,0
33528000637794,2
33528000637810,2
33528000637828,0
33528000637836,2
33528000637851,2
33528000637869,3
33528000637877,0
33528000637885,1
33528000637893,2
33528000637901,0
33528000637919,0
33528000637927,0
33528000637935,3
33528000637943,6
33528000637950,0
33528000637968,3
33528000637976,1
33528000637984,0
33528000637992,1
33528000638016,0
33528000638024,2
33528000638032,0
33528000638040,0
33528000638057,0
33528000638065,1
33528000638099,0
33528000638107,0
33528000638115,0
33528000638149,1
33528000638156,0
33528000638164,1
33528000638172,5
33528000638180,2
33528000638198,1
33528000638206,0
33528000638214,0
33528000638230,2
33528000638248,0
33528000638255,2
33528000638263,0
33528000638271,0
33528000638289,0
33528000638297,1
33528000638305,0
33528000638321,1
33528000638339,0
33528000638347,0
33528000638354,18
33528000638362,3
33528000638370,1
33528000638388,1
33528000638396,9
33528000638404,8
33528000638412,4
33528000638420,0
33528000638438,0
33528000638446,4
33528000638453,4
33528000638461,1
33528000638487,0
33528000638495,0
33528000638503,3
33528000638511,0
33528000638529,0
33528000638537,1
33528000638545,0
33528000638552,10
33528000638560,0
33528000638578,0
33528000638586,1
33528000638594,0
33528000638602,0
33528000638610,2
33528000638628,0
33528000638636,4
33528000638644,0
33528000638651,0
33528000638669,0
33528000638677,6
33528000638685,4
33528000638693,9
33528000638701,0
33528000638719,6
33528000638727,0
33528000638735,0
33528000638743,0
33528000638750,4
33528000638768,0
33528000638784,1
33528000638792,0
33528000638800,3
33528000638818,9
33528000638834,2
33528000638842,5
33528000638859,0
33528000638867,0
33528000638875,0
33528000638883,6
33528000638891,0
33528000638909,0
33528000638917,4
33528000638925,1
33528000638941,2
33528000638958,1
33528000638966,6
33528000638974,6
33528000638982,0
33528000638990,1
33528000639006,3
33528000639014,13
33528000639022,7
33528000639030,0
33528000639048,0
33528000639055,0
33528000639063,0
33528000639071,0
33528000639089,0
33528000639097,4
33528000639105,0
33528000639113,0
33528000639121,3
33528000639139,0
33528000639147,2
33528000639154,0
33528000639162,14
33528000639170,0
33528000639188,0
33528000639196,10
33528000639204,2
33528000639220,0
33528000639238,0
33528000639246,0
33528000639253,0
33528000639279,0
33528000639287,0
33528000639303,1
33528000639311,1
33528000639329,8
33528000639337,3
33528000639345,3
33528000639352,0
33528000639360,0
33528000639378,0
33528000639386,4
33528000639394,0
33528000639402,5
33528000639410,2
33528000639428,3
33528000639436,5
33528000639444,9
33528000639451,1
33528000639469,1
33528000639477,3
33528000639485,1
33528000639493,0
33528000639501,2
33528000639519,0
33528000639527,0
33528000639535,0
33528000639543,4
33528000639550,1
33528000639568,2
33528000639576,18
33528000639584,5
33528000639592,0
33528000639600,7
33528000639618,2
33528000639626,3
33528000639634,0
33528000639642,1
33528000639659,0
33528000639667,3
33528000639675,1
33528000639691,0
33528000639709,4
33528000639717,7
33528000639733,1
33528000639741,2
33528000639758,0
33528000639766,0
33528000639774,5
33528000639782,8
33528000639790,2
33528000639808,5
33528000639816,0
33528000639824,0
33528000639857,2
33528000639865,2
33528000639873,0
33528000639881,1
33528000639899,1
33528000639907,8
33528000639915,2
33528000639923,0
33528000639931,1
33528000639949,0
33528000639956,2
33528000639964,9
33528000639972,1
33528000639980,0
33528000639998,0
33528000640004,2
33528000640012,0
33528000640020,1
33528000640046,1
33528000640053,2
33528000640061,6
33528000640079,2
33528000640087,2
33528000640095,0
33528000640103,0
33528000640111,4
33528000640137,2
33528000640145,0
33528000640152,0
33528000640160,1
33528000640178,0
33528000640186,0
33528000640194,1
33528000640202,0
33528000640210,1
33528000640228,1
33528000640236,0
33528000640244,3
33528000640251,0
33528000640277,4
33528000640285,2
33528000640293,8
33528000640301,4
33528000640319,0
33528000640327,0
33528000640335,0
33528000640343,0
33528000640368,0
33528000640384,0
33528000640400,0
33528000640418,0
33528000640426,0
33528000640442,2
33528000640459,2
33528000640475,1
33528000640483,0
33528000640491,0
33528000640509,1
33528000640517,0
33528000640525,2
33528000640533,0
33528000640541,1
33528000640558,0
33528000640566,0
33528000640582,15
33528000640590,9
33528000640608,1
33528000640616,0
33528000640624,1
33528000640632,6
33528000640640,0
33528000640657,0
33528000640665,0
33528000640673,0
33528000640681,6
33528000640699,0
33528000640707,4
33528000640715,4
33528000640723,2
33528000640731,2
33528000640749,0
33528000640756,1
33528000640764,0
33528000640772,2
33528000640780,1
33528000640798,0
33528000640806,6
33528000640822,0
33528000640830,2
33528000640848,3
33528000640855,0
33528000640871,9
33528000640889,1
33528000640897,0
33528000640913,0
33528000640921,1
33528000640939,0
33528000640947,1
33528000640954,2
33528000640962,0
33528000640970,0
33528000640988,0
33528000640996,1
33528000641010,1
33528000641036,0
33528000641051,0
33528000641069,0
33528000641085,1
33528000641093,0
33528000641101,0
33528000641119,0
33528000641127,2
33528000641135,0
33528000641143,0
33528000641150,1
33528000641168,0
33528000641176,1
33528000641184,3
33528000641192,0
33528000641200,4
33528000641218,0
33528000641226,0
33528000641234,0
33528000641242,2
33528000641259,1
33528000641267,1
33528000641275,1
33528000641283,0
33528000641291,2
33528000641309,4
33528000641341,1
33528000641358,0
33528000641366,1
33528000641382,0
33528000641424,0
33528000641432,0
33528000641440,2
33528000641457,0
33528000641465,0
33528000641481,0
33528000641499,1
33528000641515,0
33528000641531,1
33528000641549,0
33528000641572,0
33528000641580,3
33528000641598,4
33528000641614,0
33528000641689,0
33528000641697,0
33528000641705,0
33528000641713,0
33528000641721,0
33528000641770,3
33528000641820,0
33528000641838,0
33528000641846,3
33528000641853,1
33528000641861,2
33528000641879,0
33528000641903,0
33528000641994,0
33528000642000,0
33528000642018,0
33528000642042,1
33528000642059,43
33528000642067,0
33528000642083,0
33528000642091,0
33528000642109,4
33528000642117,1
33528000642158,0
33528000642166,2
33528000642174,0
33528000642216,1
33528000642224,0
33528000642232,8
33528000642240,1
33528000642257,2
33528000642265,1
33528000642273,1
33528000642281,9
33528000642299,7
33528000642307,11
33528000642315,11
33528000642323,0
33528000642331,11
33528000642349,1
33528000642356,0
33528000642364,0
33528000642372,0
33528000642380,0
33528000642398,1
33528000642406,0
33528000642414,1
33528000642422,1
33528000642430,9
33528000642448,0
33528000642455,3
33528000642463,0
33528000642471,0
33528000642489,0
33528000642497,0
33528000642505,1
33528000642513,0
33528000642521,2
33528000642539,1
33528000642547,4
33528000642554,0
33528000642562,0
33528000642570,2
33528000642604,1
33528000642620,0
33528000642638,3
33528000642646,0
33528000642661,1
33528000642679,0
33528000642687,0
33528000642695,0
33528000642703,0
33528000642737,0
33528000642745,0
33528000642752,0
33528000642760,0
33528000642778,1
33528000642786,0
33528000642794,0
33528000642802,3
33528000642810,0
33528000642828,0
33528000642836,0
33528000642851,0
33528000642869,7
33528000642877,1
33528000642885,0
33528000642893,0
33528000642927,0
33528000642935,0
33528000642943,1
33528000642968,0
33528000642976,0
33528000642984,0
33528000643008,0
33528000643024,1
33528000643032,1
33528000643040,0
33528000643081,1
33528000643099,1
33528000643115,2
33528000643123,0
33528000643131,4
33528000643149,7
33528000643156,0
33528000643180,0
33528000643206,3
33528000643230,3
33528000643248,1
33528000643255,3
33528000643263,1
33528000643271,6
33528000643289,1
33528000643297,2
33528000643305,0
33528000643313,1
33528000643321,1
33528000643339,2
33528000643347,0
33528000643354,0
33528000643362,16
33528000643370,1
33528000643388,0
33528000643396,0
33528000643404,0
33528000643412,7
33528000643438,0
33528000643446,1
33528000643453,4
33528000643461,0
33528000643479,3
33528000643487,4
33528000643495,0
33528000643503,1
33528000643511,1
33528000643529,0
33528000643537,10
33528000643545,0
33528000643552,0
33528000643560,0
33528000643578,0
33528000643586,0
33528000643594,4
33528000643602,1
33528000643610,1
33528000643628,17
33528000643636,3
33528000643644,1
33528000643651,0
33528000643669,0
33528000643677,1
33528000643685,0
33528000643693,11
33528000643701,0
33528000643719,0
33528000643727,0
33528000643735,3
33528000643743,0
33528000643750,0
33528000643768,2
33528000643776,4
33528000643784,1
33528000643792,1
33528000643800,0
33528000643818,3
33528000643826,2
33528000643834,0
33528000643842,0
33528000643867,0
33528000643875,0
33528000643909,0
33528000643917,9
33528000643925,6
33528000643941,2
33528000643958,0
33528000643966,4
33528000643982,0
33528000644006,0
33528000644014,0
33528000644022,0
33528000644030,0
33528000644055,2
33528000644063,0
33528000644071,0
33528000644089,0
33528000644097,1
33528000644113,0
33528000644121,0
33528000644139,1
33528000644147,0
33528000644154,0
33528000644162,1
33528000644170,0
33528000644188,0
33528000644196,0
33528000644204,0
33528000644212,1
33528000644238,0
33528000644246,4
33528000644287,0
33528000644295,0
33528000644303,0
33528000644329,2
33528000644337,0
33528000644352,0
33528000644451,0
33528000644469,0
33528000644485,0
33528000644493,2
33528000644519,1
33528000644535,0
33528000644543,4
33528000644550,0
33528000644568,0
33528000644576,0
33528000644584,0
33528000644592,0
33528000644626,4
33528000644691,0
33528000644709,0
33528000644717,0
33528000644725,17
33528000644733,2
33528000644741,0
33528000644766,5
33528000644774,0
33528000644782,0
33528000644790,0
33528000644808,0
33528000644816,1
33528000644824,0
33528000644832,0
33528000644857,0
33528000644865,9
33528000644907,4
33528000644915,0
33528000644923,0
33528000644931,0
33528000644949,0
33528000644964,3
33528000644972,0
33528000644980,2
33528000644998,0
33528000645003,1
33528000645011,0
33528000645045,0
33528000645052,0
33528000645078,3
33528000645086,2
33528000645094,0
33528000645102,3
33528000645110,1
33528000645128,0
33528000645136,1
33528000645144,1
33528000645151,2
33528000645169,1
33528000645177,3
33528000645185,3
33528000645193,0
33528000645201,0
33528000645227,2
33528000645235,1
33528000645243,0
33528000645250,0
33528000645268,1
33528000645276,2
33528000645284,5
33528000645292,19
33528000645300,17
33528000645318,1
33528000645326,1
33528000645334,2
33528000645342,0
33528000645359,8
33528000645367,0
33528000645375,3
33528000645383,0
33528000645391,0
33528000645409,0
33528000645417,0
33528000645425,0
33528000645433,0
33528000645441,0
33528000645458,0
33528000645466,0
33528000645474,0
33528000645482,0
33528000645490,0
33528000645508,1
33528000645516,0
33528000645524,0
33528000645532,0
33528000645540,0
33528000645557,0
33528000645565,3
33528000645573,0
33528000645581,0
33528000645599,3
33528000645607,0
33528000645615,1
33528000645623,0
33528000645631,0
33528000645656,0
33528000645664,0
33528000645672,2
33528000645680,29
33528000645698,2
33528000645706,7
33528000645714,0
33528000645722,0
33528000645730,0
33528000645748,1
33528000645755,0
33528000645763,4
33528000645771,0
33528000645789,10
33528000645797,0
33528000645805,27
33528000645813,1
33528000645821,3
33528000645839,0
33528000645847,1
33528000645854,0
33528000645896,4
33528000645904,0
33528000645912,1
33528000645920,0
33528000645938,0
33528000645946,0
33528000645953,1
33528000645961,1
33528000645979,1
33528000645987,0
33528000645995,12
33528000646001,3
33528000646019,0
33528000646027,3
33528000646035,0
33528000646043,0
33528000646050,0
33528000646068,1
33528000646076,2
33528000646084,0
33528000646092,0
33528000646118,0
33528000646126,1
33528000646134,0
33528000646142,0
33528000646159,0
33528000646167,0
33528000646175,0
33528000646183,0
33528000646191,0
33528000646209,3
33528000646217,8
33528000646225,1
33528000646233,0
33528000646241,1
33528000646258,0
33528000646266,2
33528000646282,6
33528000646290,3
33528000646308,6
33528000646316,3
33528000646324,0
33528000646332,0
33528000646340,1
33528000646357,2
33528000646365,6
33528000646373,0
33528000646381,0
33528000646399,0
33528000646407,1
33528000646415,1
33528000646423,1
33528000646431,0
33528000646449,0
33528000646456,1
33528000646472,0
33528000646480,0
33528000646498,1
33528000646506,0
33528000646514,0
33528000646530,0
33528000646548,7
33528000646555,2
33528000646563,4
33528000646571,1
33528000646597,1
33528000646605,1
33528000646613,4
33528000646621,2
33528000646639,0
33528000646662,0
33528000646670,0
33528000646696,0
33528000646704,0
33528000646720,0
33528000646738,0
33528000646753,6
33528000646761,0
33528000646779,2
33528000646787,2
33528000646795,0
33528000646811,2
33528000646829,0
33528000646837,1
33528000646845,0
33528000646852,1
33528000646860,0
33528000646878,0
33528000646886,2
33528000646894,0
33528000646902,0
33528000646910,1
33528000646928,9
33528000646936,0
33528000646944,0
33528000646951,8
33528000646969,1
33528000646977,1
33528000646985,0
33528000647009,0
33528000647017,1
33528000647025,0
33528000647033,0
33528000647058,2
33528000647074,6
33528000647082,0
33528000647090,2
33528000647108,1
33528000647116,4
33528000647132,0
33528000647140,0
33528000647157,0
33528000647165,0
33528000647173,3
33528000647199,2
33528000647207,0
33528000647215,6
33528000647231,0
33528000647249,0
33528000647256,2
33528000647264,4
33528000647272,0
33528000647280,1
33528000647298,0
33528000647306,0
33528000647314,0
33528000647322,0
33528000647330,0
33528000647348,0
33528000647355,1
33528000647363,1
33528000647389,6
33528000647397,0
33528000647405,1
33528000647413,5
33528000647421,0
33528000647439,2
33528000647447,0
33528000647454,0
33528000647470,0
33528000647488,0
33528000647496,1
33528000647504,0
33528000647512,0
33528000647538,0
33528000647546,2
33528000647561,2
33528000647579,0
33528000647587,0
33528000647595,0
33528000647603,1
33528000647629,0
33528000647645,3
33528000647652,0
33528000647660,0
33528000647678,2
33528000647686,2
33528000647694,1
33528000647702,0
33528000647710,0
33528000647728,0
33528000647736,0
33528000647744,0
33528000647751,0
33528000647785,3
33528000647793,0
33528000647801,4
33528000647819,10
33528000647827,0
33528000647835,1
33528000647843,3
33528000647850,1
33528000647868,0
33528000647876,2
33528000647884,0
33528000647892,0
33528000647900,5
33528000647918,0
33528000647926,0
33528000647934,1
33528000647942,0
33528000647959,0
33528000647967,0
33528000647975,0
33528000647991,9
33528000648007,1
33528000648015,0
33528000648023,5
33528000648031,0
33528000648049,0
33528000648056,2
33528000648064,0
33528000648072,3
33528000648080,3
33528000648098,0
33528000648106,3
33528000648114,4
33528000648122,0
33528000648130,0
33528000648148,0
33528000648155,0
33528000648163,0
33528000648171,0
33528000648189,0
33528000648197,1
33528000648213,1
33528000648221,0
33528000648239,0
33528000648247,7
33528000648254,0
33528000648262,0
33528000648270,0
33528000648288,0
33528000648296,3
33528000648304,2
33528000648312,0
33528000648320,2
33528000648338,0
33528000648346,0
33528000648353,2
33528000648361,0
33528000648395,0
33528000648411,3
33528000648429,0
33528000648437,0
33528000648445,0
33528000648452,1
33528000648460,0
33528000648494,0
33528000648502,0
33528000648510,0
33528000648528,0
33528000648536,9
33528000648544,0
33528000648551,12
33528000648569,0
33528000648577,5
33528000648593,1
33528000648601,1
33528000648619,0
33528000648635,1
33528000648643,1
33528000648650,3
33528000648668,0
33528000648676,0
33528000648684,5
33528000648692,0
33528000648700,0
33528000648718,0
33528000648726,3
33528000648734,0
33528000648742,2
33528000648759,0
33528000648767,0
33528000648775,2
33528000648783,0
33528000648791,0
33528000648809,1
33528000648817,9
33528000648825,1
33528000648833,0
33528000648858,2
33528000648866,0
33528000648874,2
33528000648882,0
33528000648890,1
33528000648908,0
33528000648916,0
33528000648924,0
33528000648932,0
33528000648940,10
33528000648965,0
33528000648973,0
33528000648981,0
33528000648999,0
33528000649005,1
33528000649013,0
33528000649021,0
33528000649047,0
33528000649054,1
33528000649062,0
33528000649070,0
33528000649088,4
33528000649096,0
33528000649104,1
33528000649112,0
33528000649120,2
33528000649138,0
33528000649146,1
33528000649161,0
33528000649179,1
33528000649187,0
33528000649195,0
33528000649203,2
33528000649229,0
33528000649245,0
33528000649252,0
33528000649260,0
33528000649278,2
33528000649286,0
33528000649294,3
33528000649302,0
33528000649310,1
33528000649328,1
33528000649336,0
33528000649344,0
33528000649351,0
33528000649369,2
33528000649385,3
33528000649393,0
33528000649401,5
33528000649419,0
33528000649427,3
33528000649435,1
33528000649443,6
33528000649450,0
33528000649468,3
33528000649476,0
33528000649484,0
33528000649492,1
33528000649518,1
33528000649526,58
33528000649534,2
33528000649542,0
33528000649559,3
33528000649567,0
33528000649575,0
33528000649591,1
33528000649609,0
33528000649617,0
33528000649625,0
33528000649633,0
33528000649641,2
33528000649658,1
33528000649666,7
33528000649674,2
33528000649682,1
33528000649690,0
33528000649708,4
33528000649716,5
33528000649724,0
33528000649732,0
33528000649765,6
33528000649773,0
33528000649781,0
33528000649799,5
33528000649807,0
33528000649815,1
33528000649823,1
33528000649831,2
33528000649849,0
33528000649856,4
33528000649864,0
33528000649880,0
33528000649906,0
33528000649914,0
33528000649922,1
33528000649930,0
33528000649948,0
33528000649955,1
33528000649963,0
33528000649971,0
33528000649989,0
33528000649997,0
33528000650003,0
33528000650011,0
33528000650037,0
33528000650052,0
33528000650078,0
33528000650086,0
33528000650094,0
33528000650110,1
33528000650136,7
33528000650144,3
33528000650151,0
33528000650169,0
33528000650185,0
33528000650193,0
33528000650201,0
33528000650219,1
33528000650227,1
33528000650300,0
33528000650318,3
33528000650326,0
33528000650334,0
33528000650383,1
33528000650391,0
33528000650425,0
33528000650433,1
33528000650441,0
33528000650458,0
33528000650466,0
33528000650474,0
33528000650482,0
33528000650490,2
33528000650508,0
33528000650524,1
33528000650532,2
33528000650540,0
33528000650599,3
33528000650607,1
33528000650615,1
33528000650623,0
33528000650631,0
33528000650649,1
33528000650656,0
33528000650664,1
33528000650672,0
33528000650680,0
33528000650698,1
33528000650706,3
33528000650714,0
33528000650722,1
33528000650730,4
33528000650748,0
33528000650755,6
33528000650763,5
33528000650771,0
33528000650789,0
33528000650797,0
33528000650805,2
33528000650813,0
33528000650821,0
33528000650839,3
33528000650847,4
33528000650854,3
33528000650862,1
33528000650870,0
33528000650888,0
33528000650896,4
33528000650904,0
33528000650912,1
33528000650920,0
33528000650938,0
33528000650946,0
33528000650953,0
33528000650979,1
33528000650987,0
33528000650995,0
33528000651001,0
33528000651019,0
33528000651027,3
33528000651035,0
33528000651043,0
33528000651050,0
33528000651068,0
33528000651076,0
33528000651092,0
33528000651100,0
33528000651118,0
33528000651134,2
33528000651142,9
33528000651175,2
33528000651191,1
33528000651209,0
33528000651217,1
33528000651225,0
33528000651233,10
33528000651241,0
33528000651258,1
33528000651266,0
33528000651274,0
33528000651282,0
33528000651308,1
33528000651316,0
33528000651324,0
33528000651332,0
33528000651340,1
33528000651357,0
33528000651365,0
33528000651373,0
33528000651381,0
33528000651399,0
33528000651423,0
33528000651449,0
33528000651456,0
33528000651464,0
33528000651472,0
33528000651480,0
33528000651498,1
33528000651506,0
33528000651514,0
33528000651522,0
33528000651530,2
33528000651548,0
33528000651555,1
33528000651563,4
33528000651571,0
33528000651589,0
33528000651597,1
33528000651605,0
33528000651613,0
33528000651621,0
33528000651647,0
33528000651654,0
33528000651662,2
33528000651670,0
33528000651712,4
33528000651720,0
33528000651746,0
33528000651761,0
33528000651779,1
33528000651795,0
33528000651803,0
33528000651811,0
33528000651837,0
33528000651845,13
33528000651852,0
33528000651878,2
33528000651886,0
33528000651902,0
33528000651910,0
33528000651936,0
33528000651944,0
33528000651951,0
33528000651969,1
33528000651977,8
33528000651985,0
33528000651993,0
33528000652009,0
33528000652017,2
33528000652025,0
33528000652033,0
33528000652041,1
33528000652058,0
33528000652090,0
33528000652108,0
33528000652116,1
33528000652124,2
33528000652132,0
33528000652140,0
33528000652157,2
33528000652173,3
33528000652181,0
33528000652199,3
33528000652207,1
33528000652215,3
33528000652223,12
33528000652231,2
33528000652249,1
33528000652256,1
33528000652264,0
33528000652272,4
33528000652280,1
33528000652298,2
33528000652306,0
33528000652314,1
33528000652322,1
33528000652330,11
33528000652348,1
33528000652355,0
33528000652363,0
33528000652371,0
33528000652389,1
33528000652397,0
33528000652405,1
33528000652413,0
33528000652421,1
33528000652439,0
33528000652447,3
33528000652454,0
33528000652462,0
33528000652470,0
33528000652488,1
33528000652504,1
33528000652512,3
33528000652520,8
33528000652538,0
33528000652546,2
33528000652553,0
33528000652561,0
33528000652579,2
33528000652587,0
33528000652595,2
33528000652603,0
33528000652611,0
33528000652629,2
33528000652637,0
33528000652652,9
33528000652660,1
33528000652678,0
33528000652686,0
33528000652694,0
33528000652702,1
33528000652710,1
33528000652728,1
33528000652736,2
33528000652744,2
33528000652751,0
33528000652769,1
33528000652793,0
33528000652850,0
33528000652868,0
33528000652876,0
33528000652884,0
33528000652892,0
33528000652900,0
33528000652918,0
33528000652926,0
33528000652934,0
33528000652942,0
33528000652959,0
33528000652967,1
33528000652975,2
33528000652983,0
33528000652991,0
33528000653007,1
33528000653015,0
33528000653023,0
33528000653031,0
33528000653056,1
33528000653064,0
33528000653072,0
33528000653080,1
33528000653106,0
33528000653114,0
33528000653122,3
33528000653130,0
33528000653148,1
33528000653155,0
33528000653163,3
33528000653197,0
33528000653205,1
33528000653213,1
33528000653221,5
33528000653239,0
33528000653247,2
33528000653262,1
33528000653270,0
33528000653288,2
33528000653312,2
33528000653320,0
33528000653338,2
33528000653346,10
33528000653353,1
33528000653361,5
33528000653379,0
33528000653387,0
33528000653395,1
33528000653403,5
33528000653411,0
33528000653429,6
33528000653452,2
33528000653460,0
33528000653478,1
33528000653486,0
33528000653494,0
33528000653502,0
33528000653510,1
33528000653536,0
33528000653544,1
33528000653551,1
33528000653569,3
33528000653577,0
33528000653585,5
33528000653593,0
33528000653601,2
33528000653619,10
33528000653627,12
33528000653635,2
33528000653643,0
33528000653650,1
33528000653668,1
33528000653676,0
33528000653684,2
33528000653692,2
33528000653700,26
33528000653718,1
33528000653726,10
33528000653734,0
33528000653742,4
33528000653759,1
33528000653767,2
33528000653775,0
33528000653783,1
33528000653791,1
33528000653809,0
33528000653817,1
33528000653833,1
33528000653858,11
33528000653866,1
33528000653874,0
33528000653882,0
33528000653890,0
33528000653924,0
33528000653932,0
33528000653940,17
33528000653957,5
33528000653965,0
33528000653973,0
33528000653981,2
33528000653999,2
33528000654005,0
33528000654013,2
33528000654021,0
33528000654039,1
33528000654047,2
33528000654054,0
33528000654062,1
33528000654070,3
33528000654120,0
33528000654146,1
33528000654161,0
33528000654187,1
33528000654195,0
33528000654203,0
33528000654211,0
33528000654229,0
33528000654252,0
33528000654278,2
33528000654286,5
33528000654294,3
33528000654302,2
33528000654328,6
33528000654336,4
33528000654344,0
33528000654351,1
33528000654369,0
33528000654377,5
33528000654393,5
33528000654401,11
33528000654427,0
33528000654435,0
33528000654443,0
33528000654450,0
33528000654468,2
33528000654476,0
33528000654484,0
33528000654518,0
33528000654526,0
33528000654534,0
33528000654559,0
33528000654567,0
33528000654575,3
33528000654583,0
33528000654591,0
33528000654609,0
33528000654617,0
33528000654633,1
33528000654641,0
33528000654658,6
33528000654666,0
33528000654674,0
33528000654682,2
33528000654690,17
33528000654708,8
33528000654716,0
33528000654724,0
33528000654732,5
33528000654740,0
33528000654757,1
